"";"ibge";"prec1";"prec2";"prec3";"prec4";"prec12";"tmax1";"tmax2";"tmax3";"tmax4";"tmax12";"tmin1";"tmin2";"tmin3";"tmin4";"tmin12"
"26";"3555109";277,321594238281;114,975730895996;112,355985201322;25,7321190467248;71,411124596229;30,6584905477671;30,4393937037541;31,1372225834773;30,6062391721285;31,883981851431;20,4935043041523;20,2711064265325;20,6124311593863;19,1784447890062;21,0645800370436
"27";"4200101";271,117300033569;146,208700974782;198,371101697286;115,71177705129;167,298345565796;26,5171596209208;26,7398402690887;26,4686666329702;26,1117875178655;27,8043075005213;14,991394340992;14,3802665273348;13,9861051837603;12,7999737262726;14,6891807317734
"28";"4200507";244,184834798177;134,642379760742;155,394927978516;90,3702303568522;143,801719665527;29,5846687952677;30,1766230265299;29,3862969080607;28,4613517125448;30,4390223821004;18,5943301518758;17,6509272257487;17,0787213643392;16,1837851206462;18,3350903193156
"29";"4200556";251,128490447998;142,736488342285;165,492218017578;98,2980060577393;150,368110656738;29,3437252044678;29,8879346847534;29,0435566902161;28,2051372528076;30,253381729126;18,0498986244202;17,1287093162537;16,7045826911926;15,7124273777008;17,8199553489685
"30";"4200754";215,162487792969;123,931715393066;136,343045043945;104,346401977539;123,486473083496;28,0941066741943;28,3031181335449;27,662130355835;26,915699005127;29,1553226470947;17,8358245849609;17,0775066375732;16,7721195220947;15,8369655609131;17,7806571960449
"31";"4200804";277,521399864784;127,498972966121;174,138717651367;62,8799168513371;157,707870483398;28,3087695195125;28,8547197488638;28,2751761216384;27,777929012592;29,5620610163762;16,4700935803927;15,7457940028264;15,3782405853271;14,5977376791147;16,0818961216853
"32";"4201273";228,55069405692;142,780070713588;156,520466395787;121,581356593541;143,337751116071;27,6641575949533;28,0151329040527;27,3346086229597;26,6822711399623;28,7435436248779;17,2648345402309;16,4178109850202;16,0939321517944;15,0997804914202;17,0505570002965
"33";"4201653";231,052055358887;148,430809020996;157,353832244873;123,225917816162;148,285743713379;27,7608103752136;28,2079305648804;27,4867634773254;26,8087491989136;28,8321614265442;17,5491752624512;16,6577954292297;16,3198239803314;15,4599313735962;17,3412079811096
"34";"4202081";281,731397356306;106,470704214914;171,706654139927;39,0982360839844;142,562617710658;29,1306185041155;29,9199910845075;28,708058493478;28,6006807599749;30,0050155094692;17,639347076416;16,8771441323417;15,7722669328962;15,6691036224365;16,9893251146589
"35";"4202099";282,139068603516;120,000648498535;172,180597941081;54,9514770507812;149,955032348633;29,2554988861084;29,9460493723551;29,0493462880452;28,4857972462972;30,3400923411051;17,5396118164062;16,7289708455404;16,0687917073568;15,3583879470825;17,0557270050049
"36";"4202156";278,244102478027;107,778314590454;170,193374633789;43,0170974731445;142,289524078369;29,2182903289795;30,0398049354553;28,853319644928;28,6034240722656;30,0573811531067;17,7034101486206;16,9148468971252;15,8457014560699;15,6652364730835;17,1130957603455
"37";"4202537";272,327596028646;159,944056193034;198,058212280273;128,200096130371;166,685724894206;27,718329111735;28,0851910909017;27,7169106801351;27,4261252085368;28,9318548838298;16,1364390055339;15,4359353383382;14,9448782602946;13,811011950175;15,9101406733195
"38";"4202578";267,437957763672;132,962270100911;175,14805094401;77,4316075642904;156,863530476888;28,2788225809733;28,7892564137777;28,2813752492269;27,645964940389;29,3894799550374;16,5920035044352;15,7735169728597;15,4304161071777;14,5225172042847;16,3003260294596
"39";"4203105";261,6802734375;122,109945678711;162,18761138916;69,1259841918945;142,521934509277;29,6125965118408;30,2660354614258;29,4344116210938;28,5194135665894;30,3502300262451;18,2302532196045;17,3252450942993;16,5852104187012;15,7446376800537;17,844075012207
"40";"4203501";263,734990437826;137,046538035075;181,287759780884;78,3207197189331;162,661483128866;27,1290755271912;27,5862032572428;27,3986953894297;27,0327417850494;28,5624540646871;15,2353414297104;14,5983887910843;14,4102577765783;13,5954891443253;14,9365525643031
"41";"4203907";212,178678240095;114,575950077602;137,022789001465;93,3617995125907;111,807331085205;27,1825279508318;27,2452346256801;26,7157278060913;26,1192440305437;28,3362806865147;16,6183336802891;15,9467244148254;15,6788321903774;14,7076866967337;16,6160981314523
"42";"4204004";229,78449457342;122,708453785289;162,140833074396;103,187505548651;129,137830560858;25,8500407825817;25,9390257055109;25,4981079101562;24,911191593517;27,0556181127375;15,1860361099243;14,4892063140869;14,3270645141602;13,2021711522883;15,1346942728216
"43";"4204103";235,459001541138;134,90544128418;150,020147323608;93,9204082489014;142,379489898682;29,2564973831177;29,8698427677155;29,1211862564087;28,2810575962067;30,2078065872192;18,5975580215454;17,611695766449;17,0501985549927;16,2323846817017;18,3376066684723
"44";"4204202";221,916585445404;143,871939182281;147,068482398987;115,015502691269;146,28711938858;27,6803417801857;28,2296980619431;27,5339514613152;26,8971836566925;28,8462139964104;17,7864005565643;16,7808057069778;16,4743459820747;15,7716726660728;17,5735441446304
"45";"4204301";219,771245557208;131,663961898449;147,065602147302;112,458891935127;133,082978182061;27,561270469843;27,8036735889524;27,1888618469238;26,488999167154;28,6471894729969;17,1534649161405;16,3641492932342;16,0724360000256;15,033227299535;17,0379549957985
"46";"4204350";234,125091552734;148,652912139893;159,935131072998;118,880704879761;151,035530090332;27,4956893920898;28,0326814651489;27,3691258430481;26,8040561676025;28,6156992912292;17,296658039093;16,3467030525208;16,0500636100769;15,3021812438965;17,0818753242493
"47";"4204400";244,799288431803;146,755247751872;163,677270253499;108,542771657308;151,389863332113;28,8397846221924;29,3343394597371;28,5603629748027;27,8539678255717;29,8310146331787;17,8677558898926;16,9726792971293;16,5868657430013;15,6548074086507;17,680038134257
"48";"4204459";260,589569091797;151,146063232422;188,683020019531;106,356298828125;163,315948486328;28,3067581176758;28,6542770385742;28,10002784729;27,4867542266846;29,3717727661133;16,1939130783081;15,5780954360962;15,2192148208618;14,1252983093262;15,9857154846191
"49";"4204707";265,268569946289;126,205495834351;167,299766540527;71,9790153503418;150,14884185791;28,7231049537659;29,3649028142293;28,6847179730733;27,9005079269409;29,6821654637655;17,3234491348267;16,4258534113566;15,9204314549764;15,0564935207367;16,9856446584066
"50";"4204756";255,216472625732;131,086849212646;161,203929901123;81,8544616699219;147,890712738037;28,9428563117981;29,5497050285339;28,7726111412048;27,926155090332;29,7608118057251;17,8215050697327;16,8900542259216;16,3466384410858;15,5102117061615;17,4966554641724
"51";"4204905";275,87249396829;113,360781501321;168,738368314855;51,880895502427;144,653918098001;29,2377120747286;29,9824796564439;28,9711927526137;28,5037157395307;30,097282409668;17,7212054308723;16,8803206051097;15,9885628083173;15,5278782564051;17,2001557069666
"52";"4205001";273,303367614746;128,124007797241;171,069540405273;55,9527135848999;161,754132080078;27,5662446975708;28,2604187965393;27,7264827728271;27,5714831352234;29,0780999183655;15,7213232517242;15,1082985401154;14,697448682785;14,0935922145844;15,1527271270752
"53";"4205175";259,709022521973;151,578196207682;179,068364461263;113,094125111898;158,294832865397;28,7697865168254;29,132864634196;28,4902070363363;27,9170449574788;29,7786690394084;17,231941541036;16,4600760142008;16,0321626663208;14,9548311233521;17,0350869496663
"54";"4205308";254,51663462321;152,705029805501;190,795806884766;129,633114284939;160,318177964952;26,5869221157498;26,8686283959283;26,4814811282688;26,2042695151435;27,8409088982476;15,4660889307658;14,7485883500841;14,3288180563185;13,2174792819553;15,1797020170424
"55";"4205357";278,286387125651;120,184827168783;169,639734903971;59,1675287882487;147,799794514974;29,6618417104085;30,2780329386393;29,4233938852946;28,5980599721273;30,6556409200033;17,9004255930583;17,0573094685872;16,4256833394368;15,5450547536214;17,5154895782471
"56";"4205431";261,106910705566;148,637153625488;183,171405792236;102,846733093262;160,286357879639;28,3891243934631;28,7991399765015;28,1738343238831;27,5156931877136;29,3915286064148;16,5684032440186;15,8352904319763;15,4973883628845;14,4969036579132;16,3408613204956
"57";"4205605";256,463368007115;149,951758248465;193,443285260882;102,815971374512;167,873777117048;27,7355439322335;28,0042719159807;27,510920388358;26,9666731698172;28,7686944689069;15,4108851296561;14,8810573305402;14,5477324894496;13,501750264849;15,1684662955148
"58";"4206405";281,667893259149;117,045733000103;172,005466661955;47,8812026977539;152,221594559519;28,6013995722721;29,4162891789487;28,51459995069;28,2870908034475;29,7543095036557;16,9017549815931;16,1502839640567;15,3753427706267;14,9390317013389;16,3051712638453
"59";"4206603";276,880508422852;127,25704574585;172,162063598633;56,7451477050781;161,324401855469;27,8427634239197;28,5238466262817;27,9584312438965;27,7806940078735;29,3151259422302;15,9392364025116;15,3011381626129;14,8578610420227;14,2365829944611;15,4163467884064
"60";"4206652";224,087715148926;140,884619140625;147,015365600586;106,951029205322;145,107321166992;28,1832540512085;28,7726369857788;28,1029026031494;27,4242704391479;29,2958127975464;18,0714294433594;17,0671234130859;16,6830974578857;15,952770614624;17,8581201553345
"61";"4207601";212,66347694397;121,342112541199;138,308488845825;101,162146568298;119,23876953125;27,423531293869;27,5364675521851;26,9127984046936;26,2059528827667;28,5087912082672;16,9707858562469;16,2628140449524;15,9845364093781;14,9955602884293;16,9436142444611
"62";"4207650";268,348524305556;111,811264038086;166,673867119683;54,0573221842448;141,378260294596;29,2206759982639;29,9861621856689;28,9096416897244;28,3641295962864;29,9377307891846;17,9182453155518;17,0807476043701;16,1471097734239;15,7676722208659;17,4312239752875
"63";"4207684";272,107102614183;156,666408832257;196,094927274264;120,803102346567;167,027154775766;27,8443233783428;28,1819692758413;27,7921717717097;27,4334157797006;29,0127136523907;16,1579475402832;15,5027555318979;15,0520161115206;13,9214518620418;15,9527962757991
"64";"4207700";237,752764188326;144,630311232347;169,693311251127;123,741445101224;147,600899329552;26,8264864408053;27,0945375882662;26,5253125704252;26,0194000831017;27,9362159142127;16,2084343249981;15,4292142574604;15,1056386507474;14,065142924969;15,9765694691585
"65";"4207759";274,238596598307;120,145779079861;168,264658610026;60,9215588039822;146,447297837999;29,4896806081136;30,1192633310954;29,2714508904351;28,4539722866482;30,3913707733154;17,8388328552246;16,9721664852566;16,2795399559869;15,4930347866482;17,442089928521
"66";"4207809";232,142530553481;131,793063893038;166,123466042911;112,688485538258;137,246540742762;26,0359366921818;26,1784783531638;25,7171443490421;25,1538338380701;27,2002790114459;15,4043999840232;14,6682541230146;14,447818700005;13,3394539215985;15,2605993607465
"67";"4207858";261,795379638672;145,175327301025;181,210952758789;95,3699913024902;159,738010406494;28,4163746833801;28,8580837249756;28,2264995574951;27,5457496643066;29,4629163742065;16,5912089347839;15,8348739147186;15,5114994049072;14,5423755645752;16,3432502746582
"68";"4208005";216,379126412528;139,661693028041;144,697533743722;118,082157679967;140,981759207589;28,267660685948;28,7318790980748;27,9650579180036;27,1575066702706;29,3008858816964;18,1446053641183;17,2351401192801;16,8768310546875;15,9799334662301;17,9448740822928
"69";"4208401";272,342118326823;97,8997858683268;166,911789957682;39,7538576761882;131,807649739583;29,8704310099284;30,7585744222005;29,4056293487549;29,0666386922201;30,4519002278646;18,6779638926188;17,9382380167643;16,6749680836995;16,6435259501139;18,0931456247965
"70";"4208609";225,0554623074;124,371014912923;153,646389431424;106,305577596029;128,404577467177;26,5450263553196;26,6599665747748;26,1917480892605;25,5686798095703;27,737588458591;15,9313497543335;15,2265994813707;15,0141122606066;13,8891157574124;15,8822360568576
"71";"4208955";261,313095092773;143,562980651855;176,624740600586;94,9470176696777;157,13256072998;28,7253465652466;29,239917755127;28,5383896827698;27,8073606491089;29,7203049659729;17,1171813011169;16,2810688018799;15,927610874176;14,9355700016022;16,8780837059021
"72";"4209003";233,653620793269;118,531706589919;154,128657414363;99,9532740666316;124,740625234751;26,4783653846154;26,5399045210618;26,0489623729999;25,4397047483004;27,6431159973145;15,7771117137029;15,1274843215942;14,9439343672532;13,8596152525682;15,7851453194251
"73";"4209177";248,902988433838;147,687366485596;191,528018951416;100,944498062134;166,775974273682;27,5567145347595;27,8017182350159;27,3170700073242;26,7667193412781;28,5870413780212;15,2019484043121;14,696350812912;14,4075515270233;13,4057857990265;14,9285652637482
"74";"4209201";226,329734802246;116,332050323486;144,675842285156;98,449047088623;119,277473449707;27,0820646286011;27,1443300247192;26,6424331665039;25,9994878768921;28,2173852920532;16,4302606582642;15,7564468383789;15,5438709259033;14,4783453941345;16,4147415161133
"75";"4209458";258,60608291626;155,169563293457;180,327724456787;122,007736206055;159,139484405518;28,0259284973145;28,4212641716003;27,9217014312744;27,520124912262;29,2100229263306;16,8411827087402;16,0477466583252;15,6230664253235;14,6144938468933;16,6583547592163
"76";"4209854";236,034288194444;138,733223809136;168,819686889648;118,715910169813;143,427847968207;26,4104338751899;26,6105492909749;26,098167207506;25,5643730163574;27,5406345791287;15,7737794452243;15,0177699195014;14,7305384741889;13,6608417299059;15,5850161446465
"77";"4210035";245,644124348958;115,988732655843;159,608998616536;97,3647651672363;126,59702428182;26,6851104100545;26,7159172693888;26,2034193674723;25,5973653793335;27,8563954035441;15,7691464424133;15,1422499020894;14,9874027570089;13,8756763140361;15,8308887481689
"78";"4210506";271,4365234375;126,489346822103;171,330981784397;69,0397152370877;154,062623765734;28,5864957173665;29,1680482228597;28,6008533901638;27,8724689483643;29,6651289198134;16,9625388251411;16,0863275527954;15,6627342436049;14,7547465430366;16,6465081108941
"79";"4210555";253,168448311942;149,125704084124;171,195824759347;111,08113861084;154,756386893136;28,9391596657889;29,3962227957589;28,6551134926932;27,9982278006417;29,9273738861084;17,5979276384626;16,7576626368931;16,3386501584734;15,325337273734;17,4188363211496
"80";"4210902";265,468658447266;133,39887491862;171,276646931966;80,3078740437825;153,547083536784;28,6952908833822;29,3009052276611;28,6629390716553;27,8774477640788;29,7137482961019;17,203483581543;16,2914479573568;15,8796971638997;14,9599221547445;16,9176534016927
"81";"4211009";264,226280212402;112,287610371908;163,236550649007;57,7447188695272;137,372913360596;29,8641196886698;30,6340641975403;29,5691477457682;28,8207209904989;30,5257786115011;18,6057240168254;17,7575750350952;16,7734893163045;16,268848657608;18,1411935488383
"82";"4211405";250,860050201416;139,310455322266;162,739505767822;93,513973236084;149,05443572998;29,4122672080994;29,9885878562927;29,1377229690552;28,2666163444519;30,3049368858337;18,1813073158264;17,237174987793;16,7880277633667;15,8298296928406;17,9403858184814
"83";"4211454";240,098467508952;142,369921366374;158,412134806315;103,107234954834;148,576334635417;28,7939863204956;29,3474321365356;28,5590562820435;27,789589881897;29,7819995880127;18,0685218175252;17,1312433878581;16,7207765579224;15,8597367604574;17,8525416056315
"84";"4211652";257,009086608887;148,058229446411;187,745037078857;100,027363777161;163,719266891479;27,8569555282593;28,2076127529144;27,6862559318542;27,078919172287;28,8930420875549;15,7673085927963;15,1617472171783;14,8862144947052;13,8957693576813;15,5255727767944
"85";"4211801";216,690310160319;118,60129737854;142,419144948324;99,1836948394775;118,557755152384;27,0285596847534;27,1218961079915;26,5831743876139;25,9323102633158;28,173646291097;16,4653339385986;15,7660109996796;15,5511592229207;14,4963363011678;16,4486197630564
"86";"4211850";267,511199951172;155,238226318359;199,197952270508;128,150183105469;167,366108703613;26,9593502044678;27,2703254699707;26,9811130523682;26,6976715087891;28,2739465713501;15,4232268333435;14,7538783073425;14,286371421814;13,1301928520203;15,1519121170044
"87";"4211876";219,802604675293;141,510589599609;143,572830200195;116,913949966431;142,56457901001;28,3210835456848;28,8453893661499;28,06636095047;27,2445545196533;29,3864440917969;18,3893613815308;17,4409151077271;17,0785274505615;16,2620840072632;18,1828055381775
"88";"4212007";271,412229749891;133,26697116428;177,126033359104;67,4833323160807;161,419930352105;27,441873550415;27,9682131873237;27,6569032669067;27,3596491283841;28,9418895509508;15,555750158098;14,945465988583;14,7588153945075;14,0205192565918;15,2091785536872
"89";"4212106";254,602884392989;125,312679089998;158,463639108758;75,8663992630808;141,480633384303;29,6233979275352;30,2789381930703;29,4300498962402;28,5009033805446;30,3140738637824;18,3838361438952;17,4665859623959;16,7317484805458;15,9088208549901;18,031885046708
"90";"4212239";284,024552778764;109,111912120472;172,279301036488;39,8360588767312;145,538097034801;29,0128140883012;29,8292444402521;28,7203110781583;28,6358439705589;30,0100264115767;17,3736802881414;16,6255309365012;15,582066969438;15,3748883334073;16,7079351598566
"91";"4212270";237,376419576009;126,769905090332;183,459150187174;104,975314076742;139,210739135742;25,3699907302856;25,4599184036255;25,0887926101685;24,5816425959269;26,6415098190308;14,5022576014201;13,8099380811055;13,6017306963603;12,3577059110006;14,2878848393758
"92";"4212601";214,167697906494;124,012533187866;139,527187347412;104,507932662964;123,241008758545;27,6120729446411;27,7929148674011;27,1697397232056;26,4302134513855;28,7044334411621;17,2109179496765;16,4575352668762;16,1745438575745;15,1703972816467;17,1592154502869
"93";"4212908";260,738918304443;137,873504638672;167,952852249146;88,0649299621582;151,98934173584;29,1229176521301;29,6839835643768;28,9157183170319;28,0837700366974;30,0548350811005;17,6606950759888;16,7200603485107;16,3125371932983;15,3481377363205;17,3957214355469
"94";"4213104";211,071914672852;118,256196022034;134,549556732178;96,9910821914673;114,727668762207;27,5942239761353;27,72674036026;27,0927143096924;26,3843054771423;28,6535308361053;17,3160409927368;16,6031408309937;16,3037431240082;15,4064708948135;17,2886829376221
"95";"4213153";237,0519434611;138,968518575033;154,650250752767;98,5524139404297;146,340784708659;28,8063077926636;29,3734658559163;28,6014633178711;27,7948188781738;29,7610597610474;18,1699177424113;17,1940247217814;16,740239461263;15,9402753512065;17,9461361567179
"96";"4213401";234,802503967285;131,118224334717;178,374234008789;110,217660522461;140,056814575195;25,3398565928141;25,45271581014;25,0494448979696;24,5468087514242;26,568522644043;14,63025598526;13,9125791231791;13,7124634106954;12,5633511225382;14,4414476076762
