"";"ibge";"dist.ilheus";"dist.ssa";"dist.min.ilh.ssa"
"192";"2912202";295,041924117514;331,094353736419;295,041924117514
"193";"2912400";495,181262648792;445,157688427494;445,157688427494
"194";"2912509";419,734512196337;438,206038866588;419,734512196337
"195";"2912608";313,301184694524;277,395818792484;277,395818792484
"196";"2912905";112,817094888433;184,048858187345;112,817094888433
"197";"2913002";430,075393547841;431,627446325368;430,075393547841
"198";"2913101";475,52588597765;417,909686166364;417,909686166364
"199";"2913200";546,316268204939;539,389414419972;539,389414419972
"200";"2913309";341,482642249025;158,293516773747;158,293516773747
"201";"2913408";409,784306616126;486,189853424466;409,784306616126
"202";"2913457";106,20172597141;143,112869285494;106,20172597141
"203";"2913705";341,234759600223;124,010964366086;124,010964366086
"204";"2913804";279,42327658315;127,800585196146;127,800585196146
"205";"2913903";112,607687635399;197,963940620464;112,607687635399
"206";"2914000";300,401491099877;177,263490103885;177,263490103885
"207";"2914109";499,887906060838;469,732997660682;469,732997660682
"208";"2914208";207,078020616396;190,957870539741;190,957870539741
"209";"2914307";252,497941028762;288,395418139612;252,497941028762
"210";"2914406";396,069797915687;361,758981788226;361,758981788226
"211";"2914505";307,361818457573;105,897305773875;105,897305773875
"212";"2914604";492,852656653821;421,736563346835;421,736563346835
"213";"2914703";288,847592619814;215,229080428571;215,229080428571
"214";"2915007";288,8422399162;295,546454633136;288,8422399162
"215";"2915353";565,617399376696;486,82613649391;486,82613649391
"216";"2915700";134,753629724759;173,860348120878;134,753629724759
"217";"2915908";296,499739352147;72,129489131863;72,129489131863
"218";"2916104";216,653163339285;36,3321012370904;36,3321012370904
"219";"2916500";411,49599593025;190,799526913082;190,799526913082
"220";"2916708";177,78171042264;180,997771003108;177,78171042264
"221";"2916856";244,923629560908;154,90305444209;154,90305444209
"222";"2916906";190,318661852638;208,509205774369;190,318661852638
"223";"2917003";460,413310651739;292,373528361315;292,373528361315
"224";"2917201";276,354920827882;347,784044217349;276,354920827882
"225";"2917300";118,704663195998;129,380366175502;118,704663195998
"226";"2917508";439,1755008767;312,481599761494;312,481599761494
"227";"2917607";171,594506586122;190,998296340219;171,594506586122
"228";"2917706";541,128251270609;371,147556177462;371,147556177462
"229";"2917805";187,562427370594;75,7408230898503;75,7408230898503
"230";"2917904";388,691800491355;165,235147110407;165,235147110407
"231";"2918100";542,047825603421;329,451597471709;329,451597471709
"232";"2918209";175,433668827911;144,388572442514;144,388572442514
"233";"2918308";130,73828456797;203,569444770002;130,73828456797
"234";"2918357";483,183646126092;399,439513138443;399,439513138443
"235";"2918407";598,553410467941;428,764262175821;428,764262175821
"236";"2918506";526,525358499987;442,16297677844;442,16297677844
"237";"2918605";312,245527788006;361,572712112725;312,245527788006
"238";"2918704";188,036079342013;228,366210437355;188,036079342013
"239";"2918753";353,952450801427;440,345319804562;353,952450801427
"240";"2918803";185,557368940045;114,681974166563;114,681974166563
"241";"2919009";341,140545676971;293,604753157806;293,604753157806
"242";"2919058";201,710859164239;221,035922658359;201,710859164239
"243";"2919108";336,591833006806;140,295570613652;140,295570613652
"244";"2919157";472,920998762512;407,803105054633;407,803105054633
"245";"2919207";229,133572204894;5,04908785229659;5,04908785229659
"246";"2919306";363,494588543255;331,828680058838;331,828680058838
"247";"2919504";337,91334986052;409,711731162611;337,91334986052
"248";"2919553";806,974839914725;836,95483586695;806,974839914725
"249";"2919603";326,95156974177;229,373601679831;229,373601679831
"250";"2919801";438,245914373419;474,61545837662;438,245914373419
"251";"2919900";612,450301192177;406,463485290932;406,463485290932
"252";"2919926";233,410427732127;39,394762825485;39,394762825485
"253";"2920106";362,480024080937;239,333002391985;239,333002391985
"254";"2920452";685,227710669549;660,08687540445;660,08687540445
"255";"2920502";219,898653906806;250,567497683494;219,898653906806
"256";"2920601";220,776066059484;67,5404131137396;67,5404131137396
"257";"2920809";256,627419588595;256,497966333874;256,497966333874
"258";"2921005";275,105151760341;50,5360468787864;50,5360468787864
"259";"2921054";434,822713978773;510,8543414267;434,822713978773
"260";"2921203";413,223598407829;299,615371834323;299,615371834323
