ibge;06/03/2020;07/03/2020;09/03/2020;10/03/2020;11/03/2020;12/03/2020;13/03/2020;15/03/2020;16/03/2020;17/03/2020;18/03/2020;19/03/2020;20/03/2020;21/03/2020;22/03/2020;23/03/2020;24/03/2020;25/03/2020;26/03/2020;27/03/2020;28/03/2020;29/03/2020;30/03/2020;31/03/2020;01/04/2020;02/04/2020;03/04/2020;04/04/2020;05/04/2020;06/04/2020;07/04/2020;08/04/2020;09/04/2020;10/04/2020;11/04/2020;12/04/2020;13/04/2020;14/04/2020;15/04/2020;16/04/2020;17/04/2020;18/04/2020;19/04/2020;20/04/2020;21/04/2020;22/04/2020;23/04/2020;24/04/2020;25/04/2020;26/04/2020;27/04/2020;28/04/2020;29/04/2020;30/04/2020;01/05/2020;02/05/2020;03/05/2020;04/05/2020;05/05/2020;06/05/2020;07/05/2020;08/05/2020;09/05/2020;10/05/2020;11/05/2020;12/05/2020;13/05/2020;14/05/2020;15/05/2020;16/05/2020;17/05/2020;18/05/2020;19/05/2020;20/05/2020;21/05/2020;22/05/2020;23/05/2020;24/05/2020;25/05/2020;26/05/2020;27/05/2020;28/05/2020;29/05/2020;30/05/2020;31/05/2020;01/06/2020;02/06/2020;03/06/2020;04/06/2020;05/06/2020;06/06/2020;07/06/2020;08/06/2020;09/06/2020;10/06/2020;11/06/2020;12/06/2020;13/06/2020;14/06/2020;15/06/2020;16/06/2020;17/06/2020;18/06/2020;19/06/2020;20/06/2020;21/06/2020;22/06/2020;23/06/2020;24/06/2020;25/06/2020;26/06/2020;27/06/2020;28/06/2020;29/06/2020
2905701;0,00887574;0,00887574;0,00887574;0,00887574;0,00887574;0,00887574;0,026627219;0,026627219;0,026627219;0,026627219;0,026627219;0,062130178;0,062130178;0,062130178;0,071005917;0,071005917;0,079881657;0,079881657;0,091715976;0,091715976;0,091715976;0,109467456;0,144970414;0,174556213;0,162721893;0,162721893;0,162721893;0,207100592;0,207100592;0,230769231;0,230769231;0,230769231;0,230769231;0,230769231;0,24260355;0,24260355;0,24260355;0,24260355;0,24260355;0,25443787;0,25443787;0,25443787;0,25443787;0,25443787;0,25443787;0,272189349;0,281065089;0,298816568;0,298816568;0,310650888;0,310650888;0,346153846;0,357988166;0,357988166;0,357988166;0,378698225;0,378698225;0,378698225;0,408284024;0,408284024;0,408284024;0,408284024;0,408284024;0,408284024;0,408284024;0,426035503;0,426035503;0,446745562;0,458579882;0,446745562;0,446745562;0,458579882;0,458579882;0,458579882;0,476331361;0,485207101;0,517751479;0,517751479;0,517751479;0,538461538;0,550295858;0,550295858;0,550295858;0,562130178;0,562130178;0,562130178;0,571005917;0,571005917;0,571005917;0,571005917;0,571005917;0,571005917;0,571005917;0,571005917;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657;0,579881657
2905800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01056338;0,01056338;0,021126761;0,021126761;0,035211268;0,031690141;0,031690141;0,031690141;0,031690141;0,059859155;0,059859155;0,059859155;0,095070423;0,116197183;0,116197183;0,116197183;0,144366197;0,186619718;0,197183099;0,197183099;0,197183099;0,197183099;0,197183099;0,207746479;0,218309859;0,218309859;0,218309859;0,218309859;0,232394366;0,228873239;0,228873239;0,228873239;0,228873239;0,264084507;0,285211268;0,285211268;0,285211268;0,327464789;0,327464789;0,327464789;0,36971831;0,36971831;0,36971831;0,36971831;0,38028169;0,38028169;0,38028169;0,39084507;0,39084507;0,39084507;0,401408451;0,401408451;0,401408451;0,464788732;0,464788732;0,422535211;0,422535211;0,422535211;0,436619718;0,450704225;0,450704225;0,492957746;0,492957746;0,492957746;0,492957746;0,492957746;0,514084507;0,514084507;0,524647887;0,514084507;0,514084507;0,514084507;0,514084507;0,524647887;0,524647887;0,545774648;0,545774648;0,545774648;0,535211268;0,545774648;0,556338028;0,545774648;0,545774648;0,545774648;0,545774648;0,545774648;0,545774648;0,545774648;0,545774648;0,545774648;0,556338028;0,556338028;0,556338028;0,556338028;0,556338028;0,556338028;0,570422535;0,570422535;0,570422535
2905909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,009009009;0,009009009;0,009009009;0,009009009;0,009009009;0,009009009;0,009009009;0,009009009;0,027027027;0,027027027;0,027027027;0,036036036;0,036036036;0,036036036;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,06006006;0,072072072;0,072072072;0,072072072;0,072072072;0,072072072;0,081081081;0,081081081;0,081081081;0,099099099;0,099099099;0,099099099;0,108108108;0,108108108;0,135135135;0,171171171;0,18018018;0,18018018;0,18018018;0,18018018;0,192192192;0,201201201;0,201201201;0,21021021;0,222222222;0,243243243;0,306306306;0,261261261;0,261261261;0,27027027;0,279279279;0,288288288;0,288288288;0,306306306;0,324324324;0,324324324;0,324324324;0,324324324;0,324324324;0,333333333;0,342342342;0,387387387;0,432432432;0,42042042;0,42042042;0,432432432;0,459459459;0,474474474;0,510510511;0,486486486;0,486486486;0,474474474;0,462462462;0,474474474;0,474474474;0,483483483;0,492492492;0,492492492;0,492492492;0,492492492;0,492492492;0,492492492;0,492492492;0,501501502;0,501501502;0,501501502;0,501501502;0,522522523;0,522522523;0,543543544;0,543543544;0,555555556
2906006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015978695;0,015978695;0,019973369;0,019973369;0,019973369;0,019973369;0,019973369;0,019973369;0,025299601;0,025299601;0,025299601;0,030625832;0,030625832;0,030625832;0,034620506;0,034620506;0,042609854;0,042609854;0,047936085;0,053262317;0,053262317;0,053262317;0,053262317;0,057256991;0,065246338;0,065246338;0,065246338;0,065246338;0,07057257;0,07057257;0,07057257;0,075898802;0,075898802;0,085219707;0,085219707;0,089214381;0,10918775;0,10918775;0,10918775;0,114513981;0,118508655;0,122503329;0,130492676;0,13448735;0,142476698;0,147802929;0,142476698;0,158455393;0,163781625;0,163781625;0,189081225;0,201065246;0,231691079;0,291611185;0,260985353;0,258322237;0,279627164;0,284953395;0,284953395;0,296937417;0,308921438;0,296937417;0,296937417;0,296937417;0,296937417;0,296937417;0,30758988;0,315579228;0,354194407;0,392809587;0,387483356;0,391478029;0,395472703;0,41677763;0,438082557;0,450066578;0,440745672;0,440745672;0,431424767;0,430093209;0,435419441;0,435419441;0,447403462;0,463382157;0,463382157;0,463382157;0,467376831;0,467376831;0,471371505;0,471371505;0,482023968;0,482023968;0,486018642;0,486018642;0,496671105;0,496671105;0,515312916;0,515312916;0,51930759
2906105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010810811;0,010810811;0,010810811;0,010810811;0,010810811;0,010810811;0,010810811;0,010810811;0,010810811;0,018918919;0,018918919;0,018918919;0,018918919;0,018918919;0,051351351;0,059459459;0,059459459;0,059459459;0,059459459;0,067567568;0,078378378;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,094594595;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,102702703;0,110810811;0,127027027;0,159459459;0,143243243;0,143243243;0,143243243;0,162162162;0,178378378;0,178378378;0,178378378;0,216216216;0,216216216;0,216216216;0,256756757;0,256756757;0,256756757;0,264864865;0,264864865;0,272972973;0,283783784;0,316216216;0,318918919;0,327027027;0,343243243;0,345945946;0,356756757;0,367567568;0,375675676;0,367567568;0,367567568;0,367567568;0,394594595;0,394594595;0,394594595;0,386486486;0,386486486;0,386486486;0,386486486;0,402702703;0,402702703;0,402702703;0,402702703;0,402702703;0,402702703;0,413513514;0,494594595;0,494594595;0,478378378
2906204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,008281573;0,008281573;0,016563147;0,022774327;0,022774327;0,022774327;0,022774327;0,022774327;0,022774327;0,022774327;0,022774327;0,022774327;0,035196687;0,035196687;0,035196687;0,035196687;0,035196687;0,047619048;0,047619048;0,047619048;0,047619048;0,047619048;0,053830228;0,053830228;0,053830228;0,062111801;0,062111801;0,062111801;0,070393375;0,070393375;0,068322981;0,074534161;0,082815735;0,089026915;0,095238095;0,089026915;0,097308489;0,109730849;0,109730849;0,109730849;0,128364389;0,142857143;0,17184265;0,149068323;0,149068323;0,157349896;0,16563147;0,16563147;0,17184265;0,202898551;0,18426501;0,18426501;0,196687371;0,196687371;0,196687371;0,215320911;0,221532091;0,236024845;0,287784679;0,279503106;0,310559006;0,310559006;0,33126294;0,335403727;0,370600414;0,354037267;0,354037267;0,341614907;0,333333333;0,341614907;0,341614907;0,341614907;0,341614907;0,341614907;0,341614907;0,347826087;0,347826087;0,354037267;0,354037267;0,378881988;0,378881988;0,391304348;0,391304348;0,412008282;0,412008282;0,453416149;0,453416149;0,453416149
2906303;0;0;0;0;0;0;0;0;0,010471204;0,018324607;0,018324607;0,028795812;0,028795812;0,028795812;0,028795812;0,028795812;0,028795812;0,044502618;0,044502618;0,044502618;0,052356021;0,068062827;0,068062827;0,089005236;0,089005236;0,136125654;0,136125654;0,157068063;0,167539267;0,167539267;0,167539267;0,185863874;0,232984293;0,248691099;0,248691099;0,248691099;0,256544503;0,295811518;0,311518325;0,327225131;0,327225131;0,327225131;0,335078534;0,345549738;0,345549738;0,353403141;0,376963351;0,376963351;0,384816754;0,392670157;0,392670157;0,392670157;0,408376963;0,418848168;0,429319372;0,439790576;0,439790576;0,439790576;0,439790576;0,439790576;0,439790576;0,439790576;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,465968586;0,497382199;0,497382199;0,497382199;0,505235602;0,505235602;0,505235602;0,513089005;0,513089005;0,520942408;0,520942408;0,520942408;0,528795812;0,536649215;0,536649215;0,528795812;0,536649215;0,536649215;0,536649215;0,536649215;0,536649215;0,536649215;0,544502618;0,552356021;0,552356021;0,552356021;0,552356021;0,552356021;0,552356021;0,552356021;0,552356021;0,552356021;0,562827225;0,562827225;0,562827225;0,562827225;0,562827225;0,570680628;0,581151832
2906402;0,016194332;0,016194332;0,016194332;0,016194332;0,016194332;0,016194332;0,020242915;0,020242915;0,020242915;0,020242915;0,020242915;0,020242915;0,020242915;0,020242915;0,028340081;0,028340081;0,028340081;0,036437247;0,04048583;0,04048583;0,04048583;0,044534413;0,053981107;0,062078273;0,05802969;0,05802969;0,062078273;0,067476383;0,071524966;0,076923077;0,076923077;0,110661269;0,110661269;0,114709852;0,118758435;0,118758435;0,118758435;0,122807018;0,128205128;0,133603239;0,133603239;0,145748988;0,149797571;0,163292848;0,163292848;0,179487179;0,18488529;0,198380567;0,198380567;0,198380567;0,203778677;0,224021592;0,232118758;0,232118758;0,232118758;0,259109312;0,267206478;0,267206478;0,278002699;0,28340081;0,287449393;0,295546559;0,300944669;0,326585695;0,331983806;0,336032389;0,341430499;0,371120108;0,390013495;0,381916329;0,385964912;0,388663968;0,4048583;0,4048583;0,408906883;0,408906883;0,421052632;0,44534413;0,449392713;0,460188934;0,464237517;0,464237517;0,477732794;0,500674764;0,506072874;0,511470985;0,510121457;0,510121457;0,510121457;0,518218623;0,518218623;0,522267206;0,522267206;0,518218623;0,523616734;0,523616734;0,523616734;0,527665317;0,535762483;0,535762483;0,541160594;0,546558704;0,546558704;0,551956815;0,551956815;0,551956815;0,551956815;0,551956815;0,551956815;0,551956815;0,556005398;0,57219973;0,57219973;0,57219973
2906501;0,00877193;0,00877193;0,00877193;0,00877193;0,00877193;0,00877193;0,035087719;0,035087719;0,035087719;0,035087719;0,035087719;0,048245614;0,061403509;0,061403509;0,070175439;0,070175439;0,070175439;0,070175439;0,078947368;0,078947368;0,078947368;0,092105263;0,118421053;0,131578947;0,118421053;0,118421053;0,118421053;0,153508772;0,153508772;0,192982456;0,192982456;0,192982456;0,192982456;0,192982456;0,206140351;0,206140351;0,206140351;0,206140351;0,206140351;0,219298246;0,225877193;0,23245614;0,23245614;0,23245614;0,23245614;0,239035088;0,239035088;0,254385965;0,260964912;0,274122807;0,274122807;0,300438596;0,313596491;0,313596491;0,313596491;0,342105263;0,348684211;0,348684211;0,388157895;0,388157895;0,388157895;0,394736842;0,394736842;0,401315789;0,401315789;0,410087719;0,410087719;0,434210526;0,453947368;0,447368421;0,447368421;0,447368421;0,453947368;0,453947368;0,462719298;0,471491228;0,484649123;0,484649123;0,49122807;0,504385965;0,51754386;0,524122807;0,537280702;0,550438596;0,557017544;0,557017544;0,557017544;0,563596491;0,563596491;0,563596491;0,563596491;0,563596491;0,563596491;0,563596491;0,572368421;0,572368421;0,572368421;0,572368421;0,572368421;0,572368421;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368;0,578947368
2906600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,010526316;0,021052632;0,021052632;0,021052632;0,035087719;0,035087719;0,035087719;0,077192982;0,035087719;0,035087719;0,035087719;0,035087719;0,056140351;0,056140351;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,070175439;0,080701754;0,080701754;0,080701754;0,080701754;0,080701754;0,101754386;0,09122807;0,09122807;0,112280702;0,122807018;0,133333333;0,133333333;0,175438596;0,214035088;0,214035088;0,214035088;0,214035088;0,228070175;0,228070175;0,249122807;0,249122807;0,29122807;0,312280702;0,29122807;0,312280702;0,326315789;0,340350877;0,343859649;0,368421053;0,38245614;0,392982456;0,38245614;0,392982456;0,392982456;0,392982456;0,424561404;0,414035088;0,392982456;0,392982456;0,392982456;0,38245614;0,38245614;0,38245614;0,38245614;0,38245614;0,38245614;0,38245614;0,38245614;0,428070175;0,428070175;0,428070175
2906709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,016908213;0,016908213;0,016908213;0,016908213;0,016908213;0,016908213;0,024154589;0,024154589;0,024154589;0,053140097;0,053140097;0,053140097;0,062801932;0,086956522;0,101449275;0,101449275;0,108695652;0,115942029;0,115942029;0,115942029;0,115942029;0,115942029;0,115942029;0,115942029;0,115942029;0,115942029;0,123188406;0,123188406;0,123188406;0,123188406;0,123188406;0,123188406;0,123188406;0,130434783;0,140096618;0,140096618;0,157004831;0,157004831;0,157004831;0,157004831;0,164251208;0,164251208;0,164251208;0,164251208;0,164251208;0,164251208;0,164251208;0,171497585;0,185990338;0,185990338;0,214975845;0,214975845;0,229468599;0,243961353;0,243961353;0,243961353;0,243961353;0,229468599;0,229468599;0,229468599;0,229468599;0,246376812;0,246376812;0,256038647;0,285024155;0,292270531;0,292270531;0,31884058;0,330917874;0,323671498;0,326086957;0,333333333;0,347826087;0,355072464;0,413043478;0,422705314;0,439613527;0,449275362;0,449275362;0,456521739;0,466183575;0,466183575;0,475845411;0,541062802;0,541062802;0,541062802;0,541062802;0,541062802;0,526570048;0,507246377;0,5;0,5;0,507246377;0,507246377;0,507246377;0,507246377;0,528985507;0,528985507;0,528985507
2906808;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,003640777;0,007281553;0,007281553;0,014563107;0,018203883;0,018203883;0,018203883;0,018203883;0,025485437;0,025485437;0,025485437;0,025485437;0,025485437;0,029126214;0,03276699;0,033980583;0,033980583;0,075242718;0,075242718;0,075242718;0,082524272;0,082524272;0,082524272;0,082524272;0,089805825;0,094660194;0,094660194;0,094660194;0,099514563;0,10315534;0,106796117;0,11407767;0,118932039;0,126213592;0,133495146;0,133495146;0,148058252;0,156553398;0,156553398;0,156553398;0,160194175;0,174757282;0,182038835;0,182038835;0,182038835;0,194174757;0,197815534;0,197815534;0,201456311;0,218446602;0,222087379;0,245145631;0,245145631;0,275485437;0,308252427;0,292475728;0,302184466;0,33131068;0,339805825;0,339805825;0,348300971;0,348300971;0,358009709;0,378640777;0,371359223;0,378640777;0,383495146;0,390776699;0,408980583;0,442961165;0,459951456;0,463592233;0,46723301;0,470873786;0,479368932;0,492718447;0,487864078;0,502427184;0,502427184;0,487864078;0,492718447;0,492718447;0,492718447;0,514563107;0,526699029;0,526699029;0,526699029;0,526699029;0,526699029;0,526699029;0,526699029;0,530339806;0,530339806;0,530339806;0,530339806;0,530339806;0,530339806;0,544902913;0,544902913;0,544902913
2906824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,007092199;0,007092199;0,012411348;0,012411348;0,012411348;0,012411348;0,012411348;0,017730496;0,017730496;0,017730496;0,017730496;0,017730496;0,024822695;0,024822695;0,031914894;0,031914894;0,065602837;0,065602837;0,076241135;0,081560284;0,081560284;0,081560284;0,081560284;0,086879433;0,09751773;0,09751773;0,09751773;0,104609929;0,104609929;0,115248227;0,115248227;0,115248227;0,120567376;0,125886525;0,125886525;0,132978723;0,143617021;0,143617021;0,143617021;0,143617021;0,15070922;0,156028369;0,156028369;0,156028369;0,163120567;0,163120567;0,163120567;0,168439716;0,173758865;0,173758865;0,191489362;0,191489362;0,209219858;0,24822695;0,246453901;0,24822695;0,269503546;0,269503546;0,269503546;0,274822695;0,274822695;0,274822695;0,303191489;0,29787234;0,29787234;0,304964539;0,315602837;0,34751773;0,391843972;0,414893617;0,414893617;0,414893617;0,414893617;0,430851064;0,457446809;0,45212766;0,462765957;0,462765957;0,45212766;0,473404255;0,473404255;0,473404255;0,494680851;0,505319149;0,505319149;0,505319149;0,505319149;0,505319149;0,505319149;0,505319149;0,515957447;0,515957447;0,515957447;0,515957447;0,515957447;0,515957447;0,544326241;0,544326241;0,544326241
2906857;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,006024096;0,010542169;0,010542169;0,010542169;0,019578313;0,019578313;0,019578313;0,019578313;0,019578313;0,024096386;0,024096386;0,024096386;0,024096386;0,030120482;0,030120482;0,030120482;0,030120482;0,030120482;0,055722892;0,055722892;0,061746988;0,070783133;0,070783133;0,070783133;0,075301205;0,081325301;0,081325301;0,081325301;0,090361446;0,090361446;0,105421687;0,105421687;0,111445783;0,111445783;0,115963855;0,121987952;0,121987952;0,131024096;0,135542169;0,140060241;0,140060241;0,146084337;0,162650602;0,168674699;0,168674699;0,168674699;0,179216867;0,192771084;0,188253012;0,197289157;0,206325301;0,206325301;0,219879518;0,231927711;0,272590361;0,313253012;0,295180723;0,299698795;0,320783133;0,338855422;0,338855422;0,361445783;0,361445783;0,338855422;0,361445783;0,365963855;0,384036145;0,384036145;0,397590361;0,420180723;0,43373494;0,444277108;0,462349398;0,462349398;0,468373494;0,477409639;0,5;0,5;0,5;0,5;0,495481928;0,495481928;0,495481928;0,495481928;0,504518072;0,513554217;0,513554217;0,513554217;0,519578313;0,519578313;0,528614458;0,528614458;0,53313253;0,53313253;0,53313253;0,53313253;0,539156627;0,543674699;0,554216867;0,554216867;0,55873494
2906873;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,004143646;0,008287293;0,008287293;0,016574586;0,016574586;0,016574586;0,016574586;0,016574586;0,022099448;0,022099448;0,022099448;0,022099448;0,026243094;0,026243094;0,026243094;0,031767956;0,031767956;0,059392265;0,059392265;0,067679558;0,067679558;0,067679558;0,067679558;0,067679558;0,075966851;0,075966851;0,075966851;0,075966851;0,080110497;0,084254144;0,084254144;0,08839779;0,092541436;0,098066298;0,114640884;0,114640884;0,13121547;0,139502762;0,139502762;0,139502762;0,147790055;0,156077348;0,164364641;0,164364641;0,164364641;0,186464088;0,194751381;0,186464088;0,19198895;0,209944751;0,209944751;0,232044199;0,241712707;0,281767956;0,330110497;0,302486188;0,310773481;0,346685083;0,360497238;0,360497238;0,374309392;0,374309392;0,372928177;0,388121547;0,382596685;0,388121547;0,388121547;0,400552486;0,414364641;0,450276243;0,466850829;0,472375691;0,472375691;0,476519337;0,48480663;0,498618785;0,494475138;0,495856354;0,495856354;0,490331492;0,490331492;0,490331492;0,490331492;0,501381215;0,512430939;0,512430939;0,512430939;0,516574586;0,516574586;0,520718232;0,520718232;0,524861878;0,524861878;0,524861878;0,524861878;0,529005525;0,529005525;0,538674033;0,538674033;0,54281768
2906899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01875;0,01875;0,01875;0,01875;0,01875;0,01875;0,025;0,025;0,025;0,0375;0,0375;0,0375;0,04375;0,05625;0,064583333;0,064583333;0,070833333;0,070833333;0,077083333;0,077083333;0,077083333;0,083333333;0,083333333;0,089583333;0,089583333;0,089583333;0,102083333;0,102083333;0,102083333;0,102083333;0,102083333;0,102083333;0,102083333;0,110416667;0,135416667;0,135416667;0,166666667;0,172916667;0,172916667;0,172916667;0,172916667;0,179166667;0,179166667;0,179166667;0,179166667;0,179166667;0,179166667;0,179166667;0,195833333;0,195833333;0,204166667;0,204166667;0,229166667;0,241666667;0,241666667;0,241666667;0,241666667;0,235416667;0,235416667;0,235416667;0,235416667;0,2625;0,2625;0,275;0,28125;0,289583333;0,289583333;0,304166667;0,316666667;0,304166667;0,308333333;0,310416667;0,335416667;0,341666667;0,397916667;0,40625;0,427083333;0,435416667;0,429166667;0,447916667;0,4625;0,4625;0,470833333;0,522916667;0,516666667;0,516666667;0,516666667;0,516666667;0,504166667;0,491666667;0,479166667;0,479166667;0,479166667;0,479166667;0,479166667;0,479166667;0,510416667;0,510416667;0,497916667
2906907;0;0;0;0;0;0;0;0;0,017021277;0,042553191;0,042553191;0,042553191;0,042553191;0,042553191;0,042553191;0,042553191;0,093617021;0,093617021;0,093617021;0,093617021;0,093617021;0,110638298;0,110638298;0,161702128;0,161702128;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,174468085;0,187234043;0,187234043;0,187234043;0,187234043;0,187234043;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,2;0,212765957;0,212765957;0,212765957;0,212765957;0,212765957;0,212765957;0,212765957;0,263829787;0,263829787;0,263829787;0,263829787;0,263829787;0,263829787;0,263829787;0,314893617;0,314893617;0,314893617;0,314893617;0,314893617;0,314893617;0,314893617;0,314893617;0,314893617;0,442553191;0,442553191;0,442553191;0,442553191;0,442553191;0,442553191;0,442553191;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,493617021;0,510638298;0,510638298
2907004;0;0;0;0;0;0;0;0;0;0;0;0,009433962;0,022012579;0,022012579;0,031446541;0,031446541;0,050314465;0,050314465;0,06918239;0,06918239;0,06918239;0,081761006;0,103773585;0,125786164;0,113207547;0,113207547;0,113207547;0,122641509;0,132075472;0,144654088;0,144654088;0,15408805;0,15408805;0,15408805;0,15408805;0,15408805;0,15408805;0,15408805;0,15408805;0,163522013;0,163522013;0,172955975;0,172955975;0,172955975;0,172955975;0,210691824;0,22327044;0,235849057;0,235849057;0,235849057;0,235849057;0,254716981;0,264150943;0,264150943;0,264150943;0,264150943;0,264150943;0,264150943;0,27672956;0,286163522;0,286163522;0,295597484;0,295597484;0,308176101;0,317610063;0,364779874;0,364779874;0,383647799;0,402515723;0,383647799;0,383647799;0,383647799;0,383647799;0,383647799;0,402515723;0,402515723;0,490566038;0,509433962;0,5;0,522012579;0,522012579;0,522012579;0,522012579;0,540880503;0,550314465;0,550314465;0,566037736;0,566037736;0,566037736;0,566037736;0,566037736;0,566037736;0,566037736;0,566037736;0,578616352;0,578616352;0,578616352;0,578616352;0,588050314;0,588050314;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277;0,597484277
2907103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,007389163;0,007389163;0,007389163;0,007389163;0,007389163;0,007389163;0,007389163;0,007389163;0,007389163;0,014778325;0,014778325;0,014778325;0,014778325;0,014778325;0,02955665;0,036945813;0,036945813;0,036945813;0,036945813;0,044334975;0,051724138;0,081280788;0,081280788;0,081280788;0,088669951;0,088669951;0,088669951;0,098522167;0,088669951;0,088669951;0,088669951;0,088669951;0,096059113;0,096059113;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,110837438;0,118226601;0,128078818;0,150246305;0,13546798;0,13546798;0,142857143;0,167487685;0,18226601;0,18226601;0,192118227;0,231527094;0,231527094;0,231527094;0,24137931;0,24137931;0,24137931;0,248768473;0,248768473;0,263546798;0,273399015;0,285714286;0,298029557;0,307881773;0,325123153;0,320197044;0,349753695;0,349753695;0,357142857;0,349753695;0,349753695;0,349753695;0,366995074;0,374384236;0,374384236;0,359605911;0,359605911;0,359605911;0,359605911;0,366995074;0,366995074;0,366995074;0,366995074;0,366995074;0,366995074;0,396551724;0,502463054;0,502463054;0,492610837
2907202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0125;0,0125;0,01875;0,01875;0,01875;0,01875;0,01875;0,01875;0,027083333;0,027083333;0,027083333;0,035416667;0,035416667;0,035416667;0,054166667;0,054166667;0,054166667;0,054166667;0,054166667;0,054166667;0,054166667;0,054166667;0,054166667;0,060416667;0,06875;0,06875;0,06875;0,06875;0,077083333;0,077083333;0,077083333;0,089583333;0,089583333;0,095833333;0,095833333;0,095833333;0,110416667;0,110416667;0,110416667;0,11875;0,11875;0,125;0,15;0,15625;0,1625;0,16875;0,1625;0,175;0,183333333;0,183333333;0,191666667;0,210416667;0,24375;0,304166667;0,258333333;0,252083333;0,272916667;0,28125;0,28125;0,29375;0,3125;0,3;0,3;0,3;0,3;0,3;0,314583333;0,320833333;0,34375;0,391666667;0,383333333;0,389583333;0,395833333;0,429166667;0,454166667;0,479166667;0,458333333;0,458333333;0,45;0,441666667;0,45;0,45;0,45625;0,464583333;0,464583333;0,464583333;0,470833333;0,470833333;0,477083333;0,477083333;0,491666667;0,491666667;0,497916667;0,497916667;0,514583333;0,514583333;0,5375;0,5375;0,54375
